market_name,cftc_contract_market_code,report_date,report_date_weekday,release_date,release_at_et,available_at_utc,availability_basis,availability_source_id,open_interest_contracts,managed_money_long_contracts,managed_money_short_contracts,managed_money_spread_contracts,managed_money_net_contracts,managed_money_net_pct_open_interest,contract_unit_original,source_id,source_upstream_sha256,source_public_sha256,source_retrieved_at_utc
COCOA - ICE FUTURES U.S.,073732,2024-12-10,Tuesday,2024-12-13,2024-12-13T15:30:00-05:00,2024-12-13T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,129117,45215,6962,10861,38253,29.6266,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2024,5e40f60993120d26c116ab347beaf93702f5da60c7bdccbbee43cb3d0a91d01a,5e40f60993120d26c116ab347beaf93702f5da60c7bdccbbee43cb3d0a91d01a,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2024-12-17,Tuesday,2024-12-20,2024-12-20T15:30:00-05:00,2024-12-20T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,127978,42712,7086,11528,35626,27.8376,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2024,5e40f60993120d26c116ab347beaf93702f5da60c7bdccbbee43cb3d0a91d01a,5e40f60993120d26c116ab347beaf93702f5da60c7bdccbbee43cb3d0a91d01a,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2024-12-24,Tuesday,2024-12-27,2024-12-27T15:30:00-05:00,2024-12-27T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,125355,42772,5705,9513,37067,29.5696,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2024,5e40f60993120d26c116ab347beaf93702f5da60c7bdccbbee43cb3d0a91d01a,5e40f60993120d26c116ab347beaf93702f5da60c7bdccbbee43cb3d0a91d01a,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2024-12-31,Tuesday,2025-01-03,2025-01-03T15:30:00-05:00,2025-01-03T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,125977,43659,5569,8927,38090,30.2357,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2024,5e40f60993120d26c116ab347beaf93702f5da60c7bdccbbee43cb3d0a91d01a,5e40f60993120d26c116ab347beaf93702f5da60c7bdccbbee43cb3d0a91d01a,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-01-07,Tuesday,2025-01-13,2025-01-13T15:30:00-05:00,2025-01-13T20:30:00Z,cftc_official_special_announcement,cftc_cot_special_announcements_2026_08,126583,41176,6038,9949,35138,27.7589,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-01-14,Tuesday,2025-01-17,2025-01-17T15:30:00-05:00,2025-01-17T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,124919,41033,5535,9616,35498,28.4168,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-01-21,Tuesday,2025-01-24,2025-01-24T15:30:00-05:00,2025-01-24T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,124343,40745,5223,9229,35522,28.5678,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-01-28,Tuesday,2025-01-31,2025-01-31T15:30:00-05:00,2025-01-31T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,123384,39607,5256,10375,34351,27.8407,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-02-04,Tuesday,2025-02-07,2025-02-07T15:30:00-05:00,2025-02-07T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,128423,37087,5115,14371,31972,24.8959,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-02-11,Tuesday,2025-02-14,2025-02-14T15:30:00-05:00,2025-02-14T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,121018,34790,4982,13238,29808,24.6310,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-02-18,Tuesday,2025-02-21,2025-02-21T15:30:00-05:00,2025-02-21T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,115974,34312,4738,13750,29574,25.5005,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-02-25,Tuesday,2025-02-28,2025-02-28T15:30:00-05:00,2025-02-28T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,108662,23351,4885,14438,18466,16.9940,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-03-04,Tuesday,2025-03-07,2025-03-07T15:30:00-05:00,2025-03-07T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,101302,20766,4467,14472,16299,16.0895,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-03-11,Tuesday,2025-03-14,2025-03-14T15:30:00-04:00,2025-03-14T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,104926,19491,3758,14106,15733,14.9944,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-03-18,Tuesday,2025-03-21,2025-03-21T15:30:00-04:00,2025-03-21T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,104840,19661,5035,12593,14626,13.9508,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-03-25,Tuesday,2025-03-28,2025-03-28T15:30:00-04:00,2025-03-28T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,103546,19658,4318,11227,15340,14.8147,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-04-01,Tuesday,2025-04-04,2025-04-04T15:30:00-04:00,2025-04-04T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,109183,21179,3937,11593,17242,15.7918,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-04-08,Tuesday,2025-04-11,2025-04-11T15:30:00-04:00,2025-04-11T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,95581,20346,3180,12093,17166,17.9596,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-04-15,Tuesday,2025-04-18,2025-04-18T15:30:00-04:00,2025-04-18T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,90046,16119,3500,10700,12619,14.0139,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-04-22,Tuesday,2025-04-25,2025-04-25T15:30:00-04:00,2025-04-25T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,86919,18110,4177,11223,13933,16.0299,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-04-29,Tuesday,2025-05-02,2025-05-02T15:30:00-04:00,2025-05-02T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,89727,19939,4676,11767,15263,17.0105,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-05-06,Tuesday,2025-05-09,2025-05-09T15:30:00-04:00,2025-05-09T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,90835,19653,4843,11858,14810,16.3043,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-05-13,Tuesday,2025-05-16,2025-05-16T15:30:00-04:00,2025-05-16T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,96891,23141,4275,11335,18866,19.4714,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-05-20,Tuesday,2025-05-23,2025-05-23T15:30:00-04:00,2025-05-23T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,104424,27868,5799,12571,22069,21.1340,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-05-27,Tuesday,2025-05-30,2025-05-30T15:30:00-04:00,2025-05-30T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,101488,25375,6278,12497,19097,18.8170,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-06-03,Tuesday,2025-06-06,2025-06-06T15:30:00-04:00,2025-06-06T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,100231,22644,6470,12943,16174,16.1367,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-06-10,Tuesday,2025-06-13,2025-06-13T15:30:00-04:00,2025-06-13T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,100052,23674,7266,11478,16408,16.3995,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-06-17,Tuesday,2025-06-20,2025-06-20T15:30:00-04:00,2025-06-20T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,89437,24601,7130,11305,17471,19.5344,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-06-24,Tuesday,2025-06-27,2025-06-27T15:30:00-04:00,2025-06-27T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,88225,21832,7211,11728,14621,16.5724,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-07-01,Tuesday,2025-07-04,2025-07-04T15:30:00-04:00,2025-07-04T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,88382,22080,6838,11640,15242,17.2456,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-07-08,Tuesday,2025-07-11,2025-07-11T15:30:00-04:00,2025-07-11T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,92353,20083,6852,11864,13231,14.3266,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-07-15,Tuesday,2025-07-18,2025-07-18T15:30:00-04:00,2025-07-18T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,95996,19058,7201,11777,11857,12.3516,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-07-22,Tuesday,2025-07-25,2025-07-25T15:30:00-04:00,2025-07-25T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,93203,16395,7342,12757,9053,9.7132,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-07-29,Tuesday,2025-08-01,2025-08-01T15:30:00-04:00,2025-08-01T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,93823,17702,6904,12245,10798,11.5089,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-08-05,Tuesday,2025-08-08,2025-08-08T15:30:00-04:00,2025-08-08T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,95061,18166,7029,11855,11137,11.7156,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-08-12,Tuesday,2025-08-15,2025-08-15T15:30:00-04:00,2025-08-15T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,97776,20765,6469,11329,14296,14.6212,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-08-19,Tuesday,2025-08-22,2025-08-22T15:30:00-04:00,2025-08-22T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,92010,20805,7256,10377,13549,14.7256,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-08-26,Tuesday,2025-08-29,2025-08-29T15:30:00-04:00,2025-08-29T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,89678,19128,8375,7121,10753,11.9907,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-09-02,Tuesday,2025-09-05,2025-09-05T15:30:00-04:00,2025-09-05T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,90201,18611,8908,7395,9703,10.7571,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-09-09,Tuesday,2025-09-12,2025-09-12T15:30:00-04:00,2025-09-12T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,93806,17362,8752,8582,8610,9.1785,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-09-16,Tuesday,2025-09-19,2025-09-19T15:30:00-04:00,2025-09-19T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,96954,16986,8638,10099,8348,8.6103,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-09-23,Tuesday,2025-09-26,2025-09-26T15:30:00-04:00,2025-09-26T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_cot_methodology_page_2026_08,103388,16957,10105,11564,6852,6.6275,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-09-30,Tuesday,2025-11-19,2025-11-19T15:30:00-05:00,2025-11-19T20:30:00Z,cftc_official_appropriations_catch_up,cftc_cot_special_announcements_2026_08,113029,16981,10359,15413,6622,5.8587,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-10-07,Tuesday,2025-11-21,2025-11-21T15:30:00-05:00,2025-11-21T20:30:00Z,cftc_official_appropriations_catch_up,cftc_cot_special_announcements_2026_08,120643,18196,12466,19143,5730,4.7496,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-10-14,Tuesday,2025-11-25,2025-11-25T15:30:00-05:00,2025-11-25T20:30:00Z,cftc_official_appropriations_catch_up,cftc_cot_special_announcements_2026_08,120419,16664,16055,18645,609,0.5057,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-10-21,Tuesday,2025-12-02,2025-12-02T15:30:00-05:00,2025-12-02T20:30:00Z,cftc_official_appropriations_catch_up,cftc_cot_special_announcements_2026_08,122332,16074,16992,18332,-918,-0.7504,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-10-28,Tuesday,2025-12-05,2025-12-05T15:30:00-05:00,2025-12-05T20:30:00Z,cftc_official_appropriations_catch_up,cftc_cot_special_announcements_2026_08,121995,18070,16089,16907,1981,1.6238,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-11-04,Tuesday,2025-12-09,2025-12-09T15:30:00-05:00,2025-12-09T20:30:00Z,cftc_official_appropriations_catch_up,cftc_cot_special_announcements_2026_08,122872,18748,14749,17709,3999,3.2546,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-11-10,Monday,2025-12-10,2025-12-10T15:30:00-05:00,2025-12-10T20:30:00Z,cftc_official_appropriations_catch_up,cftc_cot_special_announcements_2026_08,119330,18470,16943,16128,1527,1.2796,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-11-18,Tuesday,2025-12-12,2025-12-12T15:30:00-05:00,2025-12-12T20:30:00Z,cftc_official_appropriations_catch_up,cftc_cot_special_announcements_2026_08,115855,17902,26469,15277,-8567,-7.3946,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
COCOA - ICE FUTURES U.S.,073732,2025-11-25,Tuesday,2025-12-15,2025-12-15T15:30:00-05:00,2025-12-15T20:30:00Z,cftc_official_appropriations_catch_up,cftc_cot_special_announcements_2026_08,119337,18772,29860,18241,-11088,-9.2913,(CONTRACTS OF 10 METRIC TONS),cftc_disagg_futures_only_2025,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,17ac2fef1b53303d01e486bbf5768a4e062308a3c34a2970871f3eab89829cbc,2026-08-20T11:22:31Z
